Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,TIPODOCUMENTO,TipoDeDocumento
0,N Sandi,Mecanismo de busca em repositório de artefatos de software utilizando lógica fuzzy e algoritmos genéticos,2013.0,,repositorio.utfpr.edu.br,http://repositorio.utfpr.edu.br/jspui/handle/1/14623,,31,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,11.0,… Resumo: Um dos objetivos do reuso de artefatos de software é … no ciclo de vida de software e que possa ser armazenado e … A definição conceitual do repositório tem como base …,,"https://scholar.google.com/scholar?q=related:jaUYZerJrasJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",BACHELORTHESIS,Trabalho de conclusão de curso
15,"FGMG Rosa, RF Meirelles, M Palacios",Repositório institucional da Universidade Federal da Bahia: implantação e acompanhamento,2011.0,,repositorio.ufba.br,https://repositorio.ufba.br/handle/ri/1590,"https://scholar.google.com/scholar?cites=4016666925577451704&as_sdt=2005&sciodt=0,5&hl=en",32,2024-04-25 13:44:42,,,,,,,,,15,1.15,5,3,13.0,"… Suprida tal lacuna, observou-se a ampliação da adesão da comunidade ao auto-arquivamento permitido por essa modalidade de arquivo aberto e do software utilizado. …",https://repositorio.ufba.br/ri/bitstream/ri/1590/1/5603.pdf,"https://scholar.google.com/scholar?q=related:uLgaoEkRvjcJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",ARTIGO DE PERIÓDICO,Artigo de periódico
3,"DO de Araújo, MB da Silva",Repositório digital: a delimitação de um conceito por meio de mapa conceitual,2021.0,Informação@ Profissões,ojs.uel.br,https://ojs.uel.br/revistas/uel/index.php/infoprof/article/view/44878,"https://scholar.google.com/scholar?cites=13229561572399661150&as_sdt=2005&sciodt=0,5&hl=en",33,2024-04-25 13:44:42,,,,,,,,,3,1.0,2,2,3.0,"… o conhecimento sobre repositório digital, encarado como … papel), estruturação do prototipado em software livre específico e … conceitual construído no software CmapTools, estruturado …",https://ojs.uel.br/revistas/uel/index.php/infoprof/article/download/44878/pdf,"https://scholar.google.com/scholar?q=related:XkAKKSjYmLcJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
7,BA Sousa,"Proposta de criação de um repositório institucional para o Instituto Federal de Educação, Ciência e Tecnologia da Paraíba–IFPB",2012.0,Revista Brasileira de Biblioteconomia e …,rbbd.febab.org.br,https://rbbd.febab.org.br/rbbd/article/view/196,"https://scholar.google.com/scholar?cites=1842489225071202881&as_sdt=2005&sciodt=0,5&hl=en",34,2024-04-25 13:44:42,,,,,,,,,7,0.58,7,1,12.0,… Vale notar que arquivos de qualquer formato podem ser gerenciados por esse software e o mesmo … do repositório. As políticas que determinarão a constituição do repositório deverão …,https://rbbd.febab.org.br/rbbd/article/download/196/228,"https://scholar.google.com/scholar?q=related:QZLaMjDWkRkJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
29,"U Blattmann, C Weber",Dspace como repositório digital na organização DSpace as organizational digital repository p. 467-485,2008.0,Revista ACB,revista.acbsc.org.br,https://revista.acbsc.org.br/racb/article/view/593,"https://scholar.google.com/scholar?cites=89025357271210461&as_sdt=2005&sciodt=0,5&hl=en",35,2024-04-25 13:44:42,,,,,,,,,29,1.81,15,2,16.0,"… Após estudos técnicos de viabilidade dos softwares para suportar o repositório da organização a indicação do DSpace está devido ser gratuito, disponível on-line e com renome …",https://revista.acbsc.org.br/racb/article/download/593/694,"https://scholar.google.com/scholar?q=related:3RknPBdIPAEJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
1,TMC Ferreira,Curso como implantar um repositório,2020.0,,arca.fiocruz.br,https://www.arca.fiocruz.br/bitstream/handle/icict/44731/Sudeste-RIAA_Curso_como_implantar_um_Repositorio_Tiago_Ferreira.pdf?sequence=2,"https://scholar.google.com/scholar?cites=567055477659946139&as_sdt=2005&sciodt=0,5&hl=en",36,2024-04-25 13:44:42,,,,,,,,,1,0.25,1,1,4.0,… “Um repositório institucional pode ser visto como um conjunto de serviços que uma … • Planos de implantação de software de uma forma geral podem ser úteis • Experiências de …,,"https://scholar.google.com/scholar?q=related:m0zc2fOV3gcJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",MULTIMEDIA MATERIAL,Tipo Desconhecido
8,"JPF de Oliveira, T Brito, S Rabelo Jr…",Um Serviço de Repositório Compartilhado e Distribuído para Suporte ao Desenvolvimento Baseado em Componentes,2007.0,… Engenharia de Software,sol.sbc.org.br,https://sol.sbc.org.br/index.php/sbes/article/view/21304,"https://scholar.google.com/scholar?cites=11733837910474116620&as_sdt=2005&sciodt=0,5&hl=en",37,2024-04-25 13:44:42,,,,,,,,,8,0.47,2,4,17.0,"… de repositório compartilhado e … repositório proposto pode ser explorado em abordagens de desenvolvimento distribuído, nas quais equipes remotas compartilham artefatos de software…",https://sol.sbc.org.br/index.php/sbes/article/download/21304/21129/,"https://scholar.google.com/scholar?q=related:DE7SOWn31qIJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,"R Magallon, MLCDS Borges…",Repositório da Produção Técnico-Científica da UERJ: relato de experiência,2023.0,XXII Seminário …,portal.febab.org.br,https://portal.febab.org.br/snbu2023/article/view/3054,,38,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,3,1.0,"… software SophiA e do módulo Repositório Institucional (RI), da empresa SophiA como recursos a serem utilizados como a base estrutural do repositório… O software SophiA é um sistema …",https://portal.febab.org.br/snbu2023/article/download/3054/2797,"https://scholar.google.com/scholar?q=related:HcDurZnQcD0J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,"LF Silva, MJNR Lucena, RS Coelho",Desenvolvimento de um repositório web de catálogos e modelos de requisitos reutilizáveis,2023.0,,repositorio.ufrn.br,https://repositorio.ufrn.br/handle/123456789/53849,,39,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,3,1.0,"… de um software. Consequentemente, um repositório web possibilita que os engenheiros de softwares tenham a disponibilidade de interagirem e enriquecerem o repositório web. Este …",https://repositorio.ufrn.br/bitstream/123456789/53849/1/DesenvolvimentoDeUmRepositorioWeb_SILVA_2023.pdf,"https://scholar.google.com/scholar?q=related:SVQSNme0Ym0J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",BACHELORTHESIS,Trabalho de conclusão de curso
0,"SGO Reis, FL Vechiato, PR Sanches…",Avaliação da encontrabilidade da informação do repositório institucional da Universidade Tecnológica Federal do Paraná,2019.0,InCID: Revista de …,riut.utfpr.edu.br,http://riut.utfpr.edu.br/jspui/handle/1/24858,,40,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,4,5.0,"… Repositório Institucional da Universidade Tecnológica Federal do Paraná, que utiliza o software … podem estar associadas ao próprio software utilizado ou à customização implementada…",,"https://scholar.google.com/scholar?q=related:w7ep0dwrQzoJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",ARTICLE,Artigo de periódico
2,"SS Souza, DELS Silva, KC Barbosa",Implantação do Repositório Institucional do Instituto Federal de Sergipe–RIFS: experiência com o livre acesso,2017.0,,scholar.archive.org,https://scholar.archive.org/work/pefb6jm3hvhkthtjihgm6wfefu/access/wayback/http://eventos.ibict.br/index.php/sispub/SISPUB2017/paper/download/15/4,"https://scholar.google.com/scholar?cites=3074957557791005018&as_sdt=2005&sciodt=0,5&hl=en",41,2024-04-25 13:44:42,PDF,,,,,,,,2,0.29,1,3,7.0,"… O Repositório Institucional Digital vem sendo uma importante ferramenta para dar … Apesar de existirem outros softwares para a construção de um repositório, tais como Eprints e Fedora…",https://scholar.archive.org/work/pefb6jm3hvhkthtjihgm6wfefu/access/wayback/http://eventos.ibict.br/index.php/sispub/SISPUB2017/paper/download/15/4,"https://scholar.google.com/scholar?q=related:WhmJY5txrCoJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
4,"W da Silva Gomes, MMM Autran",Análise dos aspectos de confiabilidade do Repositório Digital Arquivístico Archivematica à luz da Resolução nº 43 do Conselho Nacional de Arquivos,2020.0,Ciência da Informação em Revista,seer.ufal.br,https://www.seer.ufal.br/index.php/cir/article/view/9859,"https://scholar.google.com/scholar?cites=14586198117153218880&as_sdt=2005&sciodt=0,5&hl=en",42,2024-04-25 13:44:42,,,,,,,,,4,1.0,2,2,4.0,"… 43 of the National Archives Council, establishes guidelines for the implementation of reliable digital repositories, being the Archivematica software one of the focus of this research. We …",https://www.seer.ufal.br/index.php/cir/article/download/9859/7409,"https://scholar.google.com/scholar?q=related:QKFjFOiVbMoJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,"VB Silva, TA Marques",O uso do Dataverse como repositório de dados: uma análise prática,2023.0,XXII Seminário Nacional de Bibliotecas …,portal.febab.org.br,https://portal.febab.org.br/snbu2023/article/view/2920,,43,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,2,1.0,… Tratamos aqui do software Dataverse como opção de repositório de dados que tem como objetivo o armazenamento de dados de pesquisas concluídas ou as que envolvem dados em …,https://portal.febab.org.br/snbu2023/article/download/2920/2788,"https://scholar.google.com/scholar?q=related:jPKnHqLVXz0J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
0,RS Lima,Ecos modeling 3.0: uma ferramenta de modelagem de ecossistemas de software e repositório para modelos,2022.0,,repositorio.ufc.br,https://repositorio.ufc.br/handle/riufc/70836,,44,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,2.0,"… com um mercado distribuído entre softwares e serviços, juntamente com … Software Supply Network, ou seja, o diagrama de redes de fornecimento de software, é uma série de software…",https://repositorio.ufc.br/bitstream/riufc/70836/1/2022_tcc_rslima.pdf,"https://scholar.google.com/scholar?q=related:jqrGcUOQnncJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",TCC,Trabalho de conclusão de curso
0,"BAL Andrade¹, MS Brito¹, PF Matos¹, AS Rebouças¹",RI-Br: Proposta de um Sistema Web de Repositório Institucional,,pablofmatos.pro.br,,http://pablofmatos.pro.br/files/paper/2016-FreeBASE-AndradeEtAl.pdf,,45,2024-04-25 13:44:42,PDF,,,,,,,,0,0.0,0,4,,"… Este artigo visa a apresentar o software RI-Br, um Sistema Web de Repositório Institucional, … do software a fim de implantar o seu próprio repositório e a comunidade de software livre …",http://pablofmatos.pro.br/files/paper/2016-FreeBASE-AndradeEtAl.pdf,"https://scholar.google.com/scholar?q=related:FpTj9mzYBi0J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
1,CT Galina,RPAO: repositório de padrões de análise mapeados em ontologias,2007.0,,repositorio.jesuita.org.br,http://www.repositorio.jesuita.org.br/bitstream/handle/UNISINOS/2240/rpao%20repositorio%20de%20padroes.pdf?sequence=1,"https://scholar.google.com/scholar?cites=12844369838908980609&as_sdt=2005&sciodt=0,5&hl=en",46,2024-04-25 13:44:42,PDF,,,,,,,,1,0.06,1,1,17.0,… This dissertation is therefore developed under software engineering approaches which focus on the reuse of analysis patterns and on the creation of a knowledge base that can be …,http://www.repositorio.jesuita.org.br/bitstream/handle/UNISINOS/2240/rpao%20repositorio%20de%20padroes.pdf?sequence=1,"https://scholar.google.com/scholar?q=related:gT3p61BeQLIJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",DISSERTAÇÃO,Dissertação de Mestrado
11,"CMG Pavão, AC Araujo Neto, LF Caregnato…",Repositório digital: acesso livre à informação na Universidade Federal do Rio Grande do Sul,2008.0,… Ibero-Americana de …,lume.ufrgs.br,https://lume.ufrgs.br/bitstream/handle/10183/14865/000672151.pdf?seque,"https://scholar.google.com/scholar?cites=13374413634163635161&as_sdt=2005&sciodt=0,5&hl=en",47,2024-04-25 13:44:42,PDF,,,,,,,,11,0.69,3,4,16.0,"… Repositório Digital da Universidade Federal do Rio Grande do Sul, iniciativa conjunta da Biblioteca Central e do Centro de Processamento de Dados. Aborda os recursos de software e …",https://lume.ufrgs.br/bitstream/handle/10183/14865/000672151.pdf?seque,"https://scholar.google.com/scholar?q=related:2fN271Z2m7kJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",TRABALHO COMPLETO PUBLICADO EM EVENTO,Tipo Desconhecido
0,"CL Dornellas, C Oliveira…",Análise Descritiva dos Dados do Repositório do WordPress,2023.0,ANALECTA-Centro …,seer.uniacademia.edu.br,https://seer.uniacademia.edu.br/index.php/ANL/article/view/3388,,48,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,3,1.0,"… do software desempenhou um papel importante durante o desenvolvimento do software e … evolução de ecossistemas de software. Para Fernandez-Ramil et al. (2008), a evolução do …",https://seer.uniacademia.edu.br/index.php/ANL/article/download/3388/2382,"https://scholar.google.com/scholar?q=related:wwAbiVZqrr0J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
8,"J Pereira, IN Silva, JPS Simão, LM Carlos…",Modelo de repositório de práticas didáticas de circuitos elétricos e eletrônicos utilizando o laboratório remoto VISIR,2017.0,… de Educação em …,recipp.ipp.pt,https://recipp.ipp.pt/handle/10400.22/10803,"https://scholar.google.com/scholar?cites=14046555967118666626&as_sdt=2005&sciodt=0,5&hl=en",49,2024-04-25 13:44:42,,,,,,,,,8,1.14,2,5,7.0,"… O repositório foi desenvolvido utilizando o DokuWiki, um software wiki Open Source de fácil … passa-baixa e passa-alta a imagem do repositório pode ser visualizada abaixo (Figura 3). …",https://recipp.ipp.pt/bitstream/10400.22/10803/1/COM_GustavoAlves_CIETI_2017.pdf,"https://scholar.google.com/scholar?q=related:gmvA8Tpk78IJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",CONFERENCEOBJECT,Anais de evento
0,"NF Gomes, RAL Meirelles",Fluxos de Processos no DSPACE: gerenciando grupos e permissões no Repositório Institucional da UFRA (RIUFRA),2023.0,XXII Seminário Nacional de …,portal.febab.org.br,https://portal.febab.org.br/snbu2023/article/view/2767,,50,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,2,1.0,"… organização dos usuários nos repositórios com o software DSPACE, além de permitir uma avaliação de seu desempenho através de estatísticas disponibilizadas pelo próprio software. …",https://portal.febab.org.br/snbu2023/article/download/2767/2799,"https://scholar.google.com/scholar?q=related:qY1HP83PP7YJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
2,TL Pinto,Repositório Parque: proposta de apropriação da tecnologia de repositório pela Biblioteca Parque da Rocinha,2017.0,,repositorio-bc.unirio.br,http://www.repositorio-bc.unirio.br:8080/xmlui/bitstream/handle/unirio/10962/PINTO-%20Tiago%20Leite.%20Repositorio%20Parque....pdf?sequence=1,"https://scholar.google.com/scholar?cites=15969953225492072273&as_sdt=2005&sciodt=0,5&hl=en",51,2024-04-25 13:44:42,PDF,,,,,,,,2,0.29,2,1,7.0,"… conjuntos de metadados utilizados para depósito no repositório. É comum se utilizar o esquema padrão que chega junto ao software do repositório, porém estes metadados podem ser …",http://www.repositorio-bc.unirio.br:8080/xmlui/bitstream/handle/unirio/10962/PINTO-%20Tiago%20Leite.%20Repositorio%20Parque....pdf?sequence=1,"https://scholar.google.com/scholar?q=related:UQcPndiroN0J:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",MASTERTHESIS,Dissertação de Mestrado
1,"SABG Vidotti, FM Bastos, JB Ferreira…",Reutilização de metadados para o povoamento de um repositório institucional: procedimentos aplicados no Repositório Institucional UNESP,2015.0,… on Dublin Core and …,repositorio.unesp.br,https://repositorio.unesp.br/bitstream/handle/11449/127972/ISSN1939-1366-2015-15-234-235.pdf?sequence=1,"https://scholar.google.com/scholar?cites=5431035463730735038&as_sdt=2005&sciodt=0,5&hl=en",52,2024-04-25 13:44:42,,,,,,,,,1,0.11,0,4,9.0,… coletados utilizando um software criado por um membro da equipe do Repositório; os metadados … da Plataforma Lattes foram coletados utilizando outro software criado pela equipe. A …,,"https://scholar.google.com/scholar?q=related:vic4uvrpXksJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",,Tipo Desconhecido
8,"SD Batista, RA Carvalho, AMD Oliveira, ACN Silva…",OBAMA: um Repositório de Objetos de Aprendizagem para Matemática,2017.0,,repositorio.ufrn.br,https://repositorio.ufrn.br/handle/123456789/28687,"https://scholar.google.com/scholar?cites=4881929584238039166&as_sdt=2005&sciodt=0,5&hl=en",53,2024-04-25 13:44:42,,,,,,,,,8,1.14,2,5,7.0,"… Ressalta-se, que o repositório OBAMA 2.0 está em fase de desenvolvimento, e ainda não possui todas as funcionalidades propostas no planejamento do software. Ainda falta ser …",https://repositorio.ufrn.br/bitstream/123456789/28687/1/OBAMA_Maia_2017.pdf,"https://scholar.google.com/scholar?q=related:fpD6XhcZwEMJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",CONFERENCEOBJECT,Anais de evento
0,WS Gomes,LRDB: um repositório online de revisões literárias de computação,2016.0,,lume.ufrgs.br,https://lume.ufrgs.br/handle/10183/147671,,54,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,1,8.0,"… reviews produced in the software engineering area, we … applying this idea in software engineering and in computing as … the topic in the software engineering scope and presents the …",https://lume.ufrgs.br/bitstream/handle/10183/147671/000999759.pdf?sequence=1,"https://scholar.google.com/scholar?q=related:5cCyd_vOZIkJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",TRABALHO DE CONCLUSÃO DE GRADUAÇÃO,Tipo Desconhecido
2,SJT Alvim,ROAPA–Repositório de objetos de aprendizagem para o ensino de pesca e aquicultura,2016.0,,rima.ufrrj.br,https://rima.ufrrj.br/jspui/handle/20.500.14407/12480,"https://scholar.google.com/scholar?cites=2824357014015081764&as_sdt=2005&sciodt=0,5&hl=en",55,2024-04-25 13:44:42,,,,,,,,,2,0.25,2,1,8.0,"… do modelo de repositório. Para a … do software foi validada através de um instrumento de pesquisa utilizando a escala Likert, para avaliação de requisitos não funcionais de software, …",https://rima.ufrrj.br/jspui/bitstream/20.500.14407/12480/3/2016%20-%20Silvio%20Jos%C3%A9%20Trindade%20Alvim.pdf,"https://scholar.google.com/scholar?q=related:JH1Ae70hMicJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",DISSERTAÇÃO,Dissertação de Mestrado
0,"MAL CRUZ, MCP SOUSA, MFA BRAGA",Acesso livre e repositório institucional: uma ferramenta indispensável nas Instituições de Ensino Superior,2008.0,,repositorio.ufma.br,http://www.repositorio.ufma.br:8080/jspui/handle/123456789/621,,56,2024-04-25 13:44:42,,,,,,,,,0,0.0,0,3,16.0,"… gerado nas instituições, em especial o software DSpace. Apresenta uma metodologia para o modelo de gestão e implementação de um Repositório Institucional, a partir do uso da …",http://www.repositorio.ufma.br:8080/jspui/bitstream/123456789/621/1/artigo%20R.I..pdf,"https://scholar.google.com/scholar?q=related:Aki89mAy3ogJ:scholar.google.com/&scioq=intitle:reposit%C3%B3rio+software&hl=en&as_sdt=0,5&as_ylo=2004&as_yhi=2024&as_vis=1",ARTICLE,Artigo de periódico
